"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","all","hsa05414","Dilated cardiomyopathy","9/213","80/6572",0.00104804065845304,0.28297097778232,0.273593771890898,"6262/7273/3680/3672/107/3678/196883/6547/489",9
"2","all","hsa00230","Purine metabolism","10/213","111/6572",0.00306668506284493,0.328344515511698,0.317463703106827,"2982/5144/8622/107/3614/9583/5150/9060/2977/196883",10
"3","all","hsa04020","Calcium signaling pathway","15/213","216/6572",0.00423478294650462,0.328344515511698,0.317463703106827,"6262/84812/4638/2250/3274/107/4846/2260/116443/2321/196883/6547/5336/489/2774",15
"4","all","hsa04151","PI3K-Akt signaling pathway","18/213","297/6572",0.00751660367641534,0.328344515511698,0.317463703106827,"1969/3680/2250/3672/6446/4846/285/2260/3371/29941/7450/3678/2321/1282/1284/3566/2793/3455",18
"5","all","hsa01212","Fatty acid metabolism","6/213","55/6572",0.00832974264097089,0.328344515511698,0.317463703106827,"6785/51703/9415/3992/31/2194",6
"6","all","hsa04611","Platelet activation","9/213","110/6572",0.00910775616525655,0.328344515511698,0.317463703106827,"4638/2982/107/4846/2977/7450/196883/5336/8605",9
"7","all","hsa04512","ECM-receptor interaction","7/213","74/6572",0.0097287263855318,0.328344515511698,0.317463703106827,"3680/3672/3371/7450/3678/1282/1284",7
"8","all","hsa05410","Hypertrophic cardiomyopathy","7/213","74/6572",0.0097287263855318,0.328344515511698,0.317463703106827,"6262/7273/3680/3672/3678/6547/489",7
"9","all","hsa00061","Fatty acid biosynthesis","3/213","16/6572",0.013758419583656,0.41275258750968,0.399074626520081,"51703/31/2194",3
"10","all","hsa00564","Glycerophospholipid metabolism","7/213","85/6572",0.0198269362523456,0.535327278813332,0.517587388482286,"51365/1040/375775/2819/162466/8605/79143",7
"11","all","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","6/213","69/6572",0.0237513708106727,0.559185367775022,0.540654858511523,"6262/3680/3672/3678/6547/489",6
"12","all","hsa04260","Cardiac muscle contraction","6/213","72/6572",0.0285991646980555,0.559185367775022,0.540654858511523,"6262/1350/7381/6547/489/29796",6
"13","all","hsa04928","Parathyroid hormone synthesis, secretion and action","7/213","93/6572",0.0306975475925329,0.559185367775022,0.540654858511523,"5144/860/107/2260/196883/64386/10893",7
"14","all","hsa04014","Ras signaling pathway","12/213","202/6572",0.0307407987698372,0.559185367775022,0.540654858511523,"1969/5899/51365/2250/4301/285/2260/2321/5336/8844/2793/8605",12
"15","all","hsa00920","Sulfur metabolism","2/213","10/6572",0.0396376527329818,0.559185367775022,0.540654858511523,"9060/58472",2
"16","all","hsa05200","Pathways in cancer","22/213","458/6572",0.0398771800217242,0.559185367775022,0.540654858511523,"388585/6513/3595/2034/5899/2250/3572/4855/54205/107/2260/7185/1488/8322/7704/1282/1284/196883/3566/5336/2793/3455",22
"17","all","hsa04931","Insulin resistance","7/213","99/6572",0.041087627901052,0.559185367775022,0.540654858511523,"6513/10891/4846/10724/9882/6720/6197",7
"18","all","hsa05415","Diabetic cardiomyopathy","11/213","188/6572",0.0413886361777378,0.559185367775022,0.540654858511523,"6513/6262/1350/4697/4846/7381/6392/9882/489/4729/29796",11
"19","all","hsa04932","Non-alcoholic fatty liver disease","9/213","143/6572",0.0421700709678133,0.559185367775022,0.540654858511523,"1350/4697/54205/7381/6392/6720/4729/7494/29796",9
"20","all","hsa00190","Oxidative phosphorylation","8/213","123/6572",0.0457904815642562,0.559185367775022,0.540654858511523,"1350/4697/54205/7381/10312/6392/4729/29796",8
"21","all","hsa04371","Apelin signaling pathway","8/213","124/6572",0.0476444462891783,0.559185367775022,0.540654858511523,"6262/4638/10891/107/4846/196883/6547/2793",8
"22","all","hsa05165","Human papillomavirus infection","15/213","289/6572",0.047661205513056,0.559185367775022,0.540654858511523,"388585/3680/3672/1452/4855/3371/10312/8322/7450/3678/1282/1284/3996/3455/4599",15
"23","all","hsa01040","Biosynthesis of unsaturated fatty acids","3/213","26/6572",0.0504596626329951,0.559185367775022,0.540654858511523,"6785/9415/3992",3
"24","all","hsa04392","Hippo signaling pathway - multiple species","3/213","26/6572",0.0504596626329951,0.559185367775022,0.540654858511523,"23286/26524/60485",3
"25","all","hsa04714","Thermogenesis","12/213","219/6572",0.0517764229421317,0.559185367775022,0.540654858511523,"10891/1350/4697/107/2260/7381/51703/6392/196883/4729/29796/6197",12
"26","all","hsa05032","Morphine addiction","6/213","85/6572",0.056922803407559,0.563875114922273,0.545189194934596,"5144/8622/107/5150/196883/2793",6
"27","all","hsa04270","Vascular smooth muscle contraction","7/213","107/6572",0.0581625060052,0.563875114922273,0.545189194934596,"4638/2982/107/2977/196883/8605/4627",7
"28","all","hsa05020","Prion disease","13/213","248/6572",0.0587938170738272,0.563875114922273,0.545189194934596,"6262/1350/4697/54205/7381/116443/3799/10963/64837/6392/5687/4729/29796",13
"29","all","hsa04724","Glutamatergic synapse","7/213","108/6572",0.0605643641953553,0.563875114922273,0.545189194934596,"9456/107/116443/27165/196883/2793/8605",7
"30","all","hsa00592","alpha-Linolenic acid metabolism","2/213","13/6572",0.0644877990526039,0.580390191473436,0.56115698824722,"9415/8605",2
"31","all","hsa04721","Synaptic vesicle cycle","5/213","69/6572",0.0721966613804781,0.620214768495557,0.599661842444047,"10815/10497/6812/1759/10312",5
"32","all","hsa04713","Circadian entrainment","6/213","91/6572",0.0742084191259534,0.620214768495557,0.599661842444047,"6262/2982/107/2977/196883/2793",6
"33","all","hsa04974","Protein digestion and absorption","5/213","70/6572",0.0758040272605681,0.620214768495557,0.599661842444047,"1307/84570/1282/1284/6547",5
"34","all","hsa00604","Glycosphingolipid biosynthesis - ganglio series","2/213","15/6572",0.0832455283824826,0.647321408956813,0.62587021216877,"6482/2583",2
